ZIP,Diesel,Electric,Flex_Fuel,Gasoline,Gasoline_Hybrid,Hydrogen,Natural_Gas,PHEV,Propane,Total_Cars,Total_EV,EV_perc,Median_Household_Income,Latino_perc,White_perc,Asian_perc,Black_perc,BachOrHigher_perc,Total_Population,Zillow_Home_Value_Index,Gini,RenterShare,SingleFamilyShare,MultiUnitShare,ZeroVehicleShare,PovertyShare,CES_Score_ZIP,PollutionBurden_ZIP,Traffic_ZIP,County
92688,383,886,1384,29930,1662,31,11,568,0,34855,1485,4.26,127522.0,22.1,58.5,12.1,1.8,48.8,44386,883676.9,0.3764,0.30558073287582543,0.7129395395901846,0.2857323551732861,0.044542276317493204,0.05072283993775232,9.791880396710933,3.985434795059641,762.9331385883376,Orange 
95819,233,371,353,11281,809,2,0,191,0,13240,564,4.26,114622.0,18.8,67.2,5.4,2.6,66.3,20146,699503.42,0.4124,0.28414694280078895,0.9068909887070754,0.09310901129292463,0.03328402366863906,0.07660691859801347,7.887671590576676,5.198456502635289,1033.9837063701443,Sacramento 
92672,758,793,1048,25622,1366,7,9,480,1,30084,1280,4.26,96929.0,20.0,69.7,3.4,2.5,45.8,38872,1442554.99,0.4932,0.4961475139940731,0.5844697396596417,0.4038656598670123,0.02989792558445835,0.06521325468236061,13.253443978507333,4.6603930661576545,1545.812653737433,Orange 
95834,383,547,2221,22705,2124,27,0,645,0,28652,1219,4.26,84073.0,28.1,23.3,28.4,15.2,37.2,33102,525939.18,0.4289,0.48904297209381953,0.5815614617940199,0.39476744186046514,0.051189864749186784,0.1357961244293963,27.72383523282164,4.205691802652928,1674.197310206684,Sacramento 
91780,170,650,439,23622,1561,19,5,470,0,26936,1139,4.23,88119.0,18.3,13.1,65.5,0.4,42.5,35494,981986.63,0.4358,0.3854667124227866,0.8488946473398655,0.14414122601020327,0.020504461221688402,0.10434189588542851,26.23221744905934,6.42685668273386,563.5627444141912,Los Angeles
91784,546,566,866,20583,1040,5,9,443,1,24059,1014,4.22,138017.0,29.5,49.3,11.9,3.8,47.2,26330,898618.49,0.3995,0.13990213523131673,0.9562853414528055,0.039582427142235754,0.01123220640569395,0.059719103261903855,11.67208219096413,5.486004769460348,1720.2702482763345,San Bernardino
95132,227,886,580,27682,1928,32,5,417,0,31757,1335,4.2,143695.0,15.9,13.8,64.7,1.7,47.9,41337,1388342.39,0.4181,0.2797358646306232,0.8760310723152078,0.12260751181228477,0.049360297152290546,0.08258283772302463,14.252537773941414,3.0228053421892636,1010.639588617423,Santa Clara
95524,153,33,48,1508,140,0,0,48,0,1930,81,4.2,66750.0,7.6,86.4,0.0,0.0,55.6,1660,565282.29,0.5,0.17937219730941703,0.965034965034965,0.0,0.0,0.10292326431181487,10.333973890494,3.23932605876707,698.8599233,Humboldt 
91320,936,1038,1180,32025,1911,18,17,523,0,37648,1579,4.19,130893.0,17.5,65.8,11.3,1.1,49.7,44356,916622.85,0.4258,0.2508388135820695,0.8513285806869735,0.10317563188593648,0.02294993960542209,0.060017612391898296,14.07905463344505,4.662823780611228,1108.7999889801376,Ventura 
94132,77,405,226,11838,1410,7,0,181,0,14144,593,4.19,93995.0,15.3,26.7,43.9,7.6,54.8,29707,1234392.19,0.4799,0.5418341591100309,0.5157965872613617,0.4836120966379456,0.15378143404692904,0.13014637761719475,21.748621154757416,4.105051953551109,1775.5897024735248,San Francisco
93921,61,87,56,2404,169,0,0,30,0,2807,117,4.17,93693.0,2.1,90.7,0.6,0.0,72.4,2564,2096714.47,0.4384,0.5318681318681319,0.9166666666666666,0.07966666666666666,0.024175824175824177,0.014820592823712949,,,,
95050,337,759,1145,23439,1669,23,5,369,0,27746,1151,4.15,107311.0,21.5,38.8,30.2,2.9,53.0,39269,1386838.22,0.4536,0.6177865077214847,0.46327148807269974,0.5367285119273003,0.06441343809265782,0.1104738283470263,21.644185194961263,5.2522948077617695,1103.2257051686743,Santa Clara
92118,236,365,324,10668,711,1,2,149,0,12456,515,4.14,114559.0,18.1,71.2,3.5,3.3,64.4,19672,2243397.96,0.4961,0.46788862459773334,0.6000614502253175,0.39829987709954934,0.039457114873373444,0.05556845894785739,8.89249351318837,5.293851234331528,1057.5791390087948,San Diego
94547,167,498,481,18320,1386,5,6,374,0,21237,877,4.13,114124.0,16.0,18.0,42.3,17.2,45.1,26050,793804.89,0.3979,0.18978826643140714,0.8329571106094809,0.16220574008384392,0.025474194971327746,0.05488415056577631,15.450748851760737,4.005282209159635,1176.740209082695,Contra Costa
92128,345,1041,660,32250,2504,9,5,477,0,37291,1527,4.1,112779.0,11.5,56.2,22.9,2.7,60.4,50161,898568.18,0.399,0.3574883948204251,0.6602999434069043,0.3374834936804377,0.03425360371365747,0.04915203211239338,8.499654050954877,3.7348070200160115,1163.224630297581,San Diego
94587,408,1498,1394,46638,3005,26,7,666,0,53642,2190,4.08,127828.0,20.3,14.7,55.0,4.7,41.8,70828,1108804.61,0.3923,0.34408653846153847,0.7403992439260523,0.21469733991056197,0.05778846153846154,0.05481139555958314,22.9132337248912,4.3252328700902805,1157.973284833608,Alameda 
91104,185,604,547,21383,1554,12,10,390,0,24685,1006,4.08,85049.0,41.5,34.8,10.9,6.1,46.3,37619,1086623.7,0.4686,0.47373519111839657,0.7057297145662389,0.2927274002384459,0.07644735861709262,0.12096429335043832,21.458497249768755,4.926979836097306,593.1366783818993,Los Angeles
95465,156,56,53,1986,159,0,0,44,0,2454,100,4.08,79688.0,3.8,81.5,4.3,1.5,53.0,1316,1103679.74,0.4504,0.3747927031509121,0.87776708373436,0.0019249278152069298,0.0,0.0911854103343465,9.985561024654722,3.55942627645353,212.62559819999998,Sonoma 
94952,1378,714,1109,23296,1880,1,2,460,0,28840,1175,4.07,102238.0,20.0,72.2,2.6,0.8,44.3,34457,1032621.54,0.4752,0.4002220577350111,0.8092339979013641,0.1559986009094089,0.04034048852701702,0.05661324124088669,16.64873697098072,4.4085669299467956,1022.2385555430496,Sonoma 
94704,60,136,113,4853,658,3,2,102,0,5927,241,4.07,46913.0,13.1,38.8,35.0,4.7,71.6,25124,1090649.75,0.5576,0.9043733265332143,0.12931874796924075,0.8673237300985596,0.4431977559607293,0.474550823282118,14.910087419144034,3.853026696917964,273.964134792492,Alameda 
94607,132,347,577,11698,1093,10,11,214,0,14082,571,4.06,66211.0,13.6,24.8,25.8,28.0,45.5,27022,626003.24,0.5388,0.6711765713307073,0.23357942004718776,0.7659639241951443,0.2732488439801336,0.2037092544023979,46.12093662430443,6.4524910989948285,961.0124093026261,Alameda 
95549,108,8,28,596,30,0,0,24,0,794,32,4.03,76017.0,1.9,86.8,0.9,0.1,41.6,1226,514925.59,0.3929,0.17048346055979643,0.9170403587443946,0.0,0.0,0.10099337748344371,,,,
90505,322,668,737,24481,1946,25,8,460,0,28647,1153,4.03,101043.0,14.1,39.7,37.2,2.7,57.3,37533,1255437.08,0.4302,0.44353530366085914,0.5906436585525884,0.38514533167115017,0.039853283487338645,0.06190527391000484,19.04553855573485,5.8528083079968285,1079.4622909174807,Los Angeles
90740,266,434,599,17624,1161,14,20,375,0,20493,823,4.02,75019.0,11.9,69.6,12.4,2.1,49.7,24721,1059186.82,0.5002,0.23426301028357743,0.5742763904653803,0.41735244040862657,0.08655344344032409,0.057318363029859244,16.313454697223857,6.120365260458974,1908.3931351489916,Orange 
95816,249,349,2307,13629,956,41,5,327,0,17863,717,4.01,77839.0,19.5,69.3,4.8,2.6,63.0,18033,681595.69,0.4519,0.7140155097408738,0.3645956517784044,0.6291276266715182,0.09825988273122754,0.09168587329248412,22.12305863663658,5.619191670335263,1020.3448432317936,Sacramento 
91914,210,391,364,12405,643,1,0,176,0,14190,568,4.0,150284.0,50.7,18.1,22.0,3.4,44.3,17742,1029467.08,0.3343,0.2314502529510961,0.9384551838083437,0.06154481619165634,0.030775716694772345,0.03123940797649983,8.08809103488104,3.4462513628381,618.9468597,San Diego
90503,270,700,1190,28404,2274,52,14,588,0,33492,1340,4.0,105142.0,16.2,33.3,40.3,2.8,55.7,44744,1140094.14,0.4249,0.47341757409887614,0.5485086856768273,0.43816235114170216,0.06108426017585745,0.06868312105513201,21.165599486032335,6.035387085786937,1199.1383411289992,Los Angeles
90623,101,290,312,10959,651,6,3,205,0,12527,501,4.0,105632.0,19.7,24.0,46.8,4.3,47.9,15703,1019686.83,0.4238,0.345873786407767,0.7394757744241461,0.24920571882446385,0.06492718446601942,0.06220829870212902,19.365731372643253,5.200113975838562,1189.1166852622619,Orange 
91206,157,505,427,19344,1680,13,3,382,0,22511,900,4.0,82664.0,12.8,67.5,13.7,2.1,44.0,32570,1034797.81,0.5023,0.6417922283901666,0.28965417659374776,0.7098404447332323,0.07906423473433782,0.13833869769744986,33.97094039443009,6.287392363678209,1744.0749789717072,Los Angeles
91355,452,610,1085,22580,1476,4,9,450,0,26666,1064,3.99,104637.0,21.7,58.9,11.6,2.5,49.3,31469,746017.56,0.4357,0.3713076667772984,0.6365228466804649,0.3587008438146792,0.05783272485894457,0.08153142931241288,15.538207270569805,5.864644386150803,1720.9639239998983,Los Angeles
92532,396,436,850,17185,898,16,8,351,0,20140,803,3.99,94752.0,35.4,39.8,12.5,7.9,29.7,26840,583860.66,0.404,0.24596564289432588,0.8748285749906496,0.06757262186759756,0.026288391462779802,0.11843283582089552,25.085193242669497,5.57428432843905,1757.639081,Riverside 
90034,157,841,696,29475,2826,24,6,511,0,34536,1376,3.98,88490.0,26.0,38.9,20.1,9.1,62.9,53321,1359317.79,0.435,0.7960141150052129,0.18822913028292002,0.8102689486552567,0.07691073863180688,0.08211210152591025,24.800214390250098,6.016752407492977,2371.66017162161,Los Angeles
95133,155,608,722,19562,1236,18,3,272,1,22577,898,3.98,110484.0,26.4,8.1,59.1,2.9,41.9,28902,1070702.98,0.4812,0.4004507042253521,0.6479671184181293,0.33703621417462787,0.07459154929577465,0.11898742944211656,30.177838341687607,4.905139532236964,1743.87205283598,Santa Clara
95630,1203,1476,1945,49548,2947,17,3,782,0,57921,2275,3.93,128383.0,14.4,58.8,18.9,1.8,56.7,73815,726852.59,0.4034,0.30643266265237185,0.764538603725295,0.21100526091283947,0.032126597150829786,0.05013282473945917,7.149221899210395,3.012174797172306,862.2506071455954,Sacramento 
90065,252,750,905,27073,2000,17,10,469,2,31478,1236,3.93,80386.0,54.6,25.8,13.8,1.7,38.6,46432,1045696.58,0.4916,0.5330037082818294,0.6641377297928217,0.3297928217099504,0.06260815822002472,0.1369874856809389,40.68371439416607,6.732583049469632,1323.3747262670727,Los Angeles
92008,598,590,879,20321,1408,3,7,353,0,24159,946,3.92,89502.0,20.1,68.4,5.1,0.7,54.0,27742,1393651.1,0.4721,0.5285571142284569,0.5305033809166041,0.4522163786626597,0.05352371409485638,0.10113414722242288,12.5502207849678,4.81509794452527,1190.4057972051005,San Diego
91202,128,374,318,14099,1086,11,0,250,0,16266,635,3.9,82476.0,12.6,69.0,13.6,2.6,48.0,22757,1096133.21,0.5237,0.5868619821469444,0.37347049269085003,0.62652950730915,0.1027695124742504,0.11048870853916726,35.075066338294164,6.418301121241267,807.8606751622852,Los Angeles
93110,269,373,406,11431,766,9,0,140,0,13394,522,3.9,99261.0,27.4,62.6,5.1,1.2,50.7,16345,1691464.59,0.4967,0.3764287920914427,0.5940158404224113,0.2515400410677618,0.05622489959839357,0.08841703917959505,15.04566963732125,5.049410511611342,1156.2767849208424,Santa Barbara
94945,341,377,563,13303,1062,4,3,238,0,15891,619,3.9,109544.0,18.1,67.5,6.5,1.7,49.6,17482,1035767.84,0.4635,0.2833123160992013,0.8117823947512302,0.18698742482230726,0.024239876698893093,0.07543597980725103,10.622704848642012,3.2231060811170713,1255.9011326503098,Marin 
94924,53,31,29,926,111,0,0,14,0,1164,45,3.87,90481.0,1.9,88.9,1.5,0.0,58.6,1232,1683752.6,0.5436,0.3213644524236984,0.8981972428419936,0.06574761399787911,0.0,0.21252059308072488,,,,
90028,89,376,337,13758,1203,12,3,229,0,16007,617,3.86,52814.0,29.4,44.1,11.4,8.4,51.3,29887,891752.52,0.5089,0.9545535555159508,0.053852604118140315,0.9461473958818597,0.2738668092437474,0.198136709551923,43.213661016997875,6.753458566008488,1576.836495195399,Los Angeles
93401,846,589,1122,20243,1490,0,4,359,0,24653,948,3.85,83814.0,19.1,71.3,4.2,2.3,53.3,28654,977520.88,0.4924,0.5147478591817317,0.5906837731447733,0.3357632307916606,0.06255946717411989,0.13294940644431882,15.574464384323097,5.062582370666304,925.3818446036919,San Luis Obispo
92691,704,837,1236,34238,1972,46,14,643,0,39690,1526,3.85,122967.0,21.9,59.0,12.6,1.2,47.1,48437,990809.08,0.3949,0.23768292682926828,0.823959438745431,0.17356443815587785,0.03896341463414634,0.050126982805279156,10.707417306637995,4.251310977454312,1651.3886886184669,Orange 
92867,666,810,1494,30145,1318,31,18,503,0,34985,1344,3.84,108547.0,38.8,44.0,11.5,0.8,39.8,44232,1023098.9,0.4657,0.327386468952734,0.7433594929067311,0.21860851192272865,0.01467408093914118,0.11270633764124124,23.170909450812957,6.354595981092591,1824.3487926032171,Orange 
92064,1010,1083,1562,35139,2044,4,1,501,0,41344,1588,3.84,119838.0,16.9,62.2,12.2,1.8,52.5,49005,1059495.01,0.4377,0.23608893256356714,0.8008519701810437,0.16169684061057862,0.022540228473160544,0.05134439064592562,11.791871246077173,3.760781671008973,753.7432148050435,San Diego
93449,218,191,264,6246,436,0,0,95,0,7450,286,3.84,94268.0,9.8,82.7,2.7,1.2,48.4,8058,1225203.45,0.4748,0.3025916413728695,0.6427152317880794,0.2271523178807947,0.028251225776325006,0.06830669330669331,7.635282885575295,3.6837108143440145,1616.281922520157,San Luis Obispo
92626,583,907,1597,33997,1883,38,16,571,0,39592,1516,3.83,98766.0,28.6,50.2,14.3,1.8,44.2,50389,1145239.68,0.4163,0.5855711629828548,0.485207685089149,0.5113844026275498,0.040642429250154925,0.08343504271794154,21.47227388001723,5.85212959561187,2579.509005261884,Orange 
92264,170,386,483,13814,763,0,4,219,0,15839,605,3.82,63518.0,20.5,68.5,5.9,1.8,44.8,19965,614196.53,0.5549,0.3282144479781917,0.5238728323699422,0.38780346820809247,0.05279418446160836,0.12435781202780297,12.81095021038917,2.937509104362007,730.3584188158711,Riverside 
91311,460,727,1082,27300,1678,25,3,457,0,31732,1209,3.81,101623.0,30.0,42.5,15.4,7.0,41.3,41188,858002.11,0.4279,0.35560892907601016,0.6857947907360319,0.2757886055941172,0.031364792314213054,0.06064925171405401,29.843285736617023,5.879097792874923,1229.3554970329576,Los Angeles
92869,485,683,1006,25598,1214,26,10,407,0,29429,1116,3.79,126864.0,36.8,45.0,13.8,0.8,44.4,36174,994982.67,0.4471,0.24877701681045983,0.7986979612814802,0.18716806578721945,0.02526016187850218,0.05477995691464063,18.52153942523377,5.575332337182468,1072.275251104665,Orange 
91505,289,572,662,21148,1546,13,7,347,0,24584,932,3.79,94610.0,27.0,52.7,11.0,2.3,47.2,32884,1030415.06,0.469,0.5321269743904309,0.587304964539007,0.41113475177304964,0.050835761386290444,0.09164863959050608,28.816115113741365,6.7765069433131515,1324.5399005370305,Los Angeles
94044,483,746,1096,25999,2133,2,5,421,0,30885,1169,3.79,138381.0,18.6,51.6,20.5,2.3,47.2,38609,1225828.85,0.4027,0.31264285714285717,0.7895209787792908,0.199350245386051,0.03428571428571429,0.053458872760559696,10.311973234922533,3.028564092554216,860.7656262448287,San Mateo
94510,610,528,1323,20466,1454,4,3,402,0,24790,934,3.77,118228.0,13.8,61.5,11.4,3.6,45.2,27327,786025.47,0.4151,0.29357713865662044,0.7587850962387427,0.20324916122196715,0.029311770651474778,0.050607880474586205,14.879136529333868,4.1381805550615685,471.7259674369827,Solano 
94550,1278,1018,1934,34619,1951,10,2,529,0,41341,1557,3.77,158887.0,16.3,62.5,14.0,1.5,51.1,50119,1133416.98,0.4256,0.2389111747851003,0.8282757125826379,0.16879809255445974,0.03627507163323782,0.032372434076670495,10.81320775277602,4.635508127116113,842.1303914553039,Alameda 
90755,160,194,506,8430,487,8,6,173,0,9964,375,3.76,79260.0,35.8,27.3,22.0,10.7,38.4,11813,668562.18,0.4035,0.5129263523788833,0.4583502641202763,0.5375863470134092,0.04844666521833587,0.15466983938132065,37.711781844427975,7.1435361493043015,1292.8513695872846,Los Angeles
91501,107,312,291,12654,986,16,3,221,0,14590,549,3.76,78630.0,16.0,69.1,6.9,2.3,40.5,19493,1076597.72,0.505,0.6404135818228236,0.3602685529313032,0.6397314470686968,0.10339545570589737,0.11678156188908324,22.91091860032185,5.964540104937196,212.95028748254853,Los Angeles
92833,440,882,1110,34511,1825,21,18,578,0,39385,1481,3.76,98176.0,39.0,20.8,35.3,2.2,42.5,53188,843153.69,0.4616,0.4153400868306802,0.6983213992252612,0.27309543373635403,0.034430776652194885,0.09215823394885558,29.096498180856752,6.351667213702225,1467.7713920026515,Orange 
92262,230,496,745,17565,883,1,10,262,1,20193,759,3.76,60289.0,28.3,56.5,4.2,7.5,40.5,25888,697113.96,0.5466,0.3954983922829582,0.5907985407377382,0.3843230644507499,0.08069208390751799,0.16510004290338937,17.900306386887284,2.980985955355073,639.0531061697689,Riverside 
92646,845,1026,1652,40207,2219,28,37,698,0,46712,1752,3.75,112926.0,15.4,64.2,13.2,0.9,47.7,55939,1146863.95,0.4175,0.23688022804803963,0.756245506829619,0.19149892163910856,0.02663675872704332,0.06306661411115491,13.499685310995087,4.759492613066901,848.9111690452127,Orange 
95442,119,61,85,2284,181,0,0,43,0,2773,104,3.75,151342.0,9.1,77.5,0.0,0.2,65.5,2521,1216204.08,0.5082,0.2739018087855297,0.9089055064581917,0.08225696804894629,0.012058570198105082,0.14676715589051964,5.82779024098922,3.8419001863324196,436.4163042,Sonoma 
95404,873,656,1028,25408,1729,0,0,474,0,30168,1130,3.75,88574.0,21.5,63.4,7.1,2.3,45.5,38028,793270.81,0.4796,0.4243244986135294,0.7470887918486172,0.23968947113051917,0.04352872896111434,0.0941079762409843,12.412403253227339,3.6615668750173027,707.5738465849379,Sonoma 
95117,167,506,536,17784,1199,21,6,239,0,20458,766,3.74,107972.0,29.6,31.6,26.6,8.0,45.1,28832,1518450.93,0.4672,0.634697967363298,0.44120496784990754,0.5463754073813089,0.04504246588414925,0.08031088082901554,14.282639833248602,3.6153252402464635,1643.2028561414795,Santa Clara
94574,337,200,434,6072,335,1,1,78,0,7458,279,3.74,116322.0,25.1,69.5,2.1,0.5,55.1,7859,1698984.55,0.5612,0.3252977054893988,0.7966860725481415,0.1477832512315271,0.06680220737728725,0.0634304207119741,16.645244607535698,4.835144484274345,678.7057712056752,Napa 
94933,18,21,19,629,85,0,0,8,0,780,29,3.72,120000.0,19.4,70.2,3.9,0.0,54.2,1185,867128.92,0.3753,0.43023255813953487,0.8391866913123844,0.16081330868761554,0.0,0.17890295358649788,,,,
92108,156,461,449,15557,1127,6,0,199,0,17955,666,3.71,87032.0,22.8,53.3,11.0,5.3,54.0,21995,575155.62,0.4256,0.7002616696210011,0.1410357311506375,0.8580198331496931,0.037731071157255,0.096112752898386,21.394340988797246,5.933387510154674,1754.3425061495343,San Diego
91506,188,316,417,13094,889,5,4,241,0,15154,562,3.71,83217.0,24.9,55.0,13.6,1.8,43.4,19449,1115342.07,0.4886,0.432,0.6907788305985672,0.302865726831523,0.044307692307692305,0.08785934157666823,29.839678792121923,8.044163097664127,1453.0117280849588,Los Angeles
95765,668,750,1254,27156,1511,17,2,410,0,31768,1177,3.71,110656.0,13.4,64.2,14.1,1.7,52.5,41799,686187.13,0.3814,0.35432391632521026,0.7229988177202865,0.27595799429723905,0.025159945366975776,0.026219867807153966,5.818353182620565,2.5678972075145583,570.0045704706072,Placer 
92124,192,452,546,16355,1182,0,1,250,0,18978,702,3.7,98693.0,18.2,56.2,11.9,6.3,54.8,31593,945736.55,0.3758,0.5348629586644049,0.696389030829501,0.30361096917049907,0.007677885903044371,0.06482448643686893,13.06011872907667,4.465659592545347,1249.850088049858,San Diego
92101,317,969,3201,30132,1652,31,336,365,0,37003,1365,3.69,78092.0,22.0,57.0,8.8,7.7,55.1,43096,749467.45,0.509,0.744416776904521,0.04345489959030156,0.9508697696285848,0.2029024978600887,0.14053920965160654,31.007363949960375,6.247411440188356,680.7382190629244,San Diego
91344,490,904,1155,36190,2475,26,8,614,0,41862,1544,3.69,104640.0,31.6,44.6,17.0,2.6,37.0,54465,904804.38,0.4425,0.2723486793313937,0.8375116063138347,0.1611229449997269,0.06012892920303497,0.07268755091461157,24.83773978545586,5.4491424628299425,1654.8505839742108,Los Angeles
94923,93,41,55,1372,100,0,0,21,0,1682,62,3.69,,27.4,71.3,0.0,1.2,47.4,1283,1290163.17,0.3707,0.36330935251798563,0.9596774193548387,0.02338709677419355,0.052158273381294966,0.010101010101010102,,,,
90815,441,567,1526,25427,1530,29,19,511,0,30050,1107,3.68,102939.0,23.1,53.7,11.1,7.1,53.4,43092,920317.76,0.4222,0.34937991732230966,0.7080629617732092,0.28994539029874716,0.035938125083344444,0.08560772593672043,18.54448681195414,6.358755644230791,1584.1671088408702,Los Angeles
95121,187,733,664,26515,1544,20,6,351,0,30020,1104,3.68,117991.0,25.9,8.4,59.6,3.3,33.8,37663,1106620.64,0.413,0.2570179007323027,0.8580979942121545,0.08412334098393374,0.03671684296175753,0.08855753300197744,21.369505911102745,3.9364614545431738,2266.0826944380105,Santa Clara
91387,647,701,1091,28967,1652,10,8,523,0,33599,1234,3.67,100523.0,41.1,37.7,10.3,5.8,32.5,45295,754772.38,0.4099,0.3780549713539778,0.5826884886667123,0.3807436828049031,0.03125679889767206,0.09785695270210311,19.223485257686146,4.541689652307515,2307.347281517632,Los Angeles
